id;country;technologyAndSource;year;mainCategory;subCategory;value;unit;Green_Red
20769;Samoa;Solar PV;2020;Primary Energy;Supply;85.876956;TJ;green
20770;Samoa;Solar PV;2020;Transformation/Losses;Electricity;-85.876956;TJ;green
20771;Samoa;Solar PV;2020;Consumption(Elect.& Heat);Total;75.83937375;TJ;green
20772;Samoa;Solar PV;2020;Consumption(Elect.& Heat);Electricity;75.83937375;TJ;green
20773;Samoa;Solar PV;2020;Gross Electricity&Heat;Electricity;23.85471;TJ;green
20774;Samoa;Solar PV;2019;Primary Energy;Production;84.861648;TJ;green
20775;Samoa;Solar PV;2019;Primary Energy;Supply;84.861648;TJ;green
20776;Samoa;Solar PV;2019;Transformation/Losses;Electricity;-84.861648;TJ;green
20777;Samoa;Solar PV;2019;Consumption(Elect.& Heat);Total;74.4721957;TJ;green
20778;Samoa;Solar PV;2019;Consumption(Elect.& Heat);Electricity;74.4721957;TJ;green
20779;Samoa;Solar PV;2019;Gross Electricity&Heat;Electricity;23.57268;TJ;green
20780;Samoa;Solar Thermal;2020;Primary Energy;Production;10.377;TJ;green
20781;Samoa;Solar Thermal;2020;Primary Energy;Supply;10.377;TJ;green
20782;Samoa;Solar Thermal;2020;Final Consumption;Total;10.378;TJ;green
20783;Samoa;Solar Thermal;2020;Final Consumption;Commerce;5.189;TJ;green
20784;Samoa;Solar Thermal;2020;Final Consumption;Residential;5.189;TJ;green
20785;Samoa;Solar Thermal;2020;Consumption(Elect.& Heat);Total;10.378;TJ;green
20786;Samoa;Solar Thermal;2020;Consumption(Elect.& Heat);DirectUse;10.378;TJ;green
20787;Samoa;Solar Thermal;2019;Primary Energy;Production;10.377;TJ;green
20788;Samoa;Solar Thermal;2019;Primary Energy;Supply;10.377;TJ;green
20789;Samoa;Solar Thermal;2019;Final Consumption;Total;10.378;TJ;green
