id;country;subCommodity;year2008;year2009;year2010;year2011;year2012;year2013;year2014;year2015;year2016;year2017;year2018;eip;mat
224;Portugal;Scrap;10229.0;7550.0;8819.0;7973.0;nan;nan;nan;nan;nan;nan;nan;i;copper
225;Portugal;Unwrought;1204.0;4027.0;5534.0;4725.0;4688.0;5613.0;7613.0;13755.0;15532.0;15936.0;12324.0;i;copper
226;Portugal;Unwrought alloys;4330.0;4453.0;4127.0;4378.0;3993.0;3445.0;3999.0;5430.0;5642.0;5403.0;5012.0;i;copper
227;Romania;Ores&concentrates;nan;nan;nan;nan;nan;nan;84.0;1334.0;1551.0;5590.0;5150.0;i;copper
228;Romania;Scrap;4197.0;437.0;2443.0;3218.0;nan;nan;nan;nan;nan;nan;nan;i;copper
229;Romania;Unwrought;22116.0;10926.0;2282.0;2915.0;641.0;602.0;537.0;2565.0;3284.0;934.0;1226.0;i;copper
230;Romania;Unwrought alloys;nan;nan;nan;nan;1259.0;1395.0;1633.0;1719.0;1139.0;906.0;1096.0;i;copper
231;Serbia;Ores&concentrates;55655.0;33808.0;nan;3063.0;0.0;4800.0;12600.0;74420.0;102340.0;115638.0;105907.0;i;copper
232;Serbia;Scrap;nan;208.0;342.0;769.0;nan;nan;nan;nan;nan;nan;nan;i;copper
233;Serbia;Unwrought;22694.0;41399.0;37129.0;26995.0;14679.0;8262.0;4152.0;1423.0;5438.0;5446.0;7231.0;i;copper
234;Slovakia;Matte&cement;nan;3300.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;i;copper
235;Slovakia;Ores&concentrates;0.0;2113.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;i;copper
236;Slovakia;Scrap;17350.0;29141.0;40347.0;30687.0;nan;nan;nan;nan;nan;nan;nan;i;copper
237;Slovakia;Unwrought;4120.0;4685.0;6153.0;7531.0;nan;nan;nan;nan;nan;nan;nan;i;copper
238;Slovakia;Unwrought alloys;nan;nan;nan;nan;1468.0;361.0;775.0;1578.0;2529.0;1782.0;3035.0;i;copper
239;Slovakia;Unwrought_ref;nan;nan;nan;nan;7004.0;14115.0;18715.0;13889.0;18652.0;16654.0;18419.0;i;copper
240;Slovakia;Unwrought_unref;nan;nan;nan;nan;208.0;1017.0;634.0;1748.0;2418.0;215.0;4042.0;i;copper
241;Slovenia;Scrap;9687.0;11452.0;22407.0;12350.0;nan;nan;nan;nan;nan;nan;nan;i;copper
242;Slovenia;Unwrought;2649.0;2826.0;8369.0;7062.0;1287.0;1892.0;1164.0;1059.0;1436.0;942.0;914.0;i;copper
243;Spain;Cement copper;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;i;copper
244;Spain;Matte&cement;nan;21.0;992.0;17530.0;9417.0;5.0;131.0;24.0;18.0;15.0;328.0;i;copper
245;Spain;Ores&concentrates;1122093.0;1184321.0;1229136.0;1482090.0;1517856.0;1575657.0;1788742.0;1782223.0;1880762.0;2120697.0;2132376.0;i;copper
246;Spain;Scrap;65765.0;68166.0;82931.0;89499.0;nan;nan;nan;nan;nan;nan;nan;i;copper
247;Spain;Unwrought;nan;nan;nan;nan;45252.0;61082.0;nan;nan;nan;nan;nan;i;copper
248;Spain;Unwrought alloys;9688.0;3473.0;4014.0;6998.0;4109.0;4549.0;4075.0;6063.0;4415.0;6792.0;6256.0;i;copper
249;Spain;Unwrought_ref;79736.0;80849.0;73877.0;62695.0;nan;nan;44247.0;54566.0;66162.0;80868.0;84944.0;i;copper
250;Spain;Unwrought_unref;3733.0;3133.0;518.0;12747.0;nan;nan;347.0;276.0;433.0;7112.0;930.0;i;copper
251;Sweden;Ores&concentrates;393295.0;362803.0;302514.0;300878.0;310772.0;270120.0;274664.0;302522.0;303468.0;239634.0;244059.0;i;copper
252;Sweden;Scrap;91839.0;96542.0;108971.0;121099.0;nan;nan;nan;nan;nan;nan;nan;i;copper
253;Sweden;Unwrought alloys;5239.0;2040.0;5181.0;3186.0;2588.0;3222.0;3362.0;3588.0;3400.0;3922.0;3610.0;i;copper
254;Sweden;Unwrought_ref;21123.0;23107.0;46383.0;31760.0;30772.0;6906.0;475.0;8692.0;7196.0;4068.0;10891.0;i;copper
255;Sweden;Unwrought_unref;23539.0;22072.0;3100.0;5843.0;6690.0;7826.0;6903.0;6825.0;13542.0;10325.0;7142.0;i;copper
256;Switzerland;Scrap;5266.0;2710.0;6061.0;4178.0;nan;nan;nan;nan;nan;nan;nan;i;copper
257;Switzerland;Unwrought;5903.0;3473.0;3229.0;2353.0;2006.0;2371.0;2595.0;1779.0;1661.0;1435.0;1487.0;i;copper
258;Switzerland;Unwrought alloys;3925.0;3276.0;4137.0;3520.0;3489.0;3495.0;3616.0;3725.0;3965.0;3653.0;3866.0;i;copper
259;Turkey;Matte&cement;nan;nan;nan;nan;nan;136.0;nan;nan;nan;nan;nan;i;copper
260;Turkey;Ores&concentrates;3884.0;0.0;nan;nan;29.0;51.0;50.0;4677.0;100.0;2600.0;48500.0;i;copper
261;Turkey;Scrap;1263.0;870.0;3943.0;6181.0;nan;nan;nan;nan;nan;nan;nan;i;copper
262;Turkey;Unwrought alloys;3060.0;2828.0;6601.0;9450.0;6695.0;2946.0;2617.0;2134.0;2552.0;4134.0;4116.0;i;copper
263;Turkey;Unwrought_ref;287705.0;289672.0;332482.0;337337.0;348938.0;362854.0;363801.0;386091.0;403310.0;387661.0;364241.0;i;copper
264;Turkey;Unwrought_unref;38116.0;4852.0;5892.0;4329.0;2824.0;478.0;400.0;1006.0;1163.0;50.0;30.0;i;copper
265;United Kingdom;Matte&cement;7.0;1.0;22.0;20.0;nan;nan;nan;41.0;59.0;28.0;48.0;i;copper
266;United Kingdom;Ores&concentrates;699.0;581.0;189.0;125.0;nan;nan;nan;76.0;0.0;37.0;392.0;i;copper
267;United Kingdom;Scrap;21132.0;18549.0;27495.0;29010.0;nan;nan;nan;27083.0;34681.0;32075.0;28199.0;i;copper
268;United Kingdom;Unwrought;nan;nan;nan;nan;38821.0;35132.0;20093.0;23182.0;62079.0;21648.0;25143.0;i;copper
269;United Kingdom;Unwrought alloys;5721.0;4066.0;5688.0;5498.0;5957.0;6162.0;4815.0;5580.0;4758.0;2191.0;3093.0;i;copper
270;United Kingdom;Unwrought_ref;47716.0;45249.0;40708.0;34627.0;nan;nan;nan;22747.0;62043.0;21613.0;25091.0;i;copper
271;United Kingdom;Unwrought_unref;5529.0;3034.0;2039.0;1267.0;nan;nan;nan;435.0;36.0;35.0;52.0;i;copper
272;Albania;nan;3633.0;2600.0;2672.0;4379.0;5691.0;5087.0;3503.0;2106.0;218.0;0.0;2601.0;mines;copper
273;Argentina;nan;156900.0;143084.0;140300.0;116700.0;135700.0;109600.0;102600.0;61800.0;81900.0;33300.0;17400.0;mines;copper
274;Armenia;nan;18754.0;23233.0;31062.0;33597.0;40908.0;48891.0;50952.0;71957.0;93248.0;102847.0;76166.0;mines;copper
275;Australia;nan;878940.0;855892.0;871963.0;960649.0;921390.0;1000999.0;978534.0;995881.0;947555.0;849121.0;910896.0;mines;copper
276;Azerbaijan;nan;nan;0.0;183.0;611.0;502.0;327.0;784.0;969.0;1941.0;1991.0;1645.0;mines;copper
277;Bolivia;nan;567.0;620.0;2100.0;4176.0;8700.0;7549.0;10746.0;9479.0;8718.0;7219.0;5216.0;mines;copper
278;Botswana;nan;23146.0;24382.0;48026.0;31929.0;35768.0;48500.0;38000.0;9162.0;12415.0;1239.0;1462.0;mines;copper
279;Brazil;nan;218295.0;211692.0;213548.0;213760.0;223141.0;270979.0;301197.0;359463.0;337600.0;384542.0;385800.0;mines;copper
280;Bulgaria;nan;107195.0;110652.0;112904.0;114603.0;118255.0;115149.0;108323.0;71748.0;70573.0;73003.0;69841.0;mines;copper
281;Burma;nan;6900.0;9800.0;10000.0;12000.0;25000.0;33000.0;42000.0;71000.0;95000.0;116000.0;180000.0;mines;copper
282;Canada;nan;607957.0;484605.0;522172.0;566779.0;580082.0;652595.0;672729.0;714647.0;693059.0;597194.0;548011.0;mines;copper
