id;country;technologyAndSource;year;mainCategory;subCategory;value;unit
2889;Bulgaria;Solar Thermal;2020;PrimaryEnergy;Productions;1147.385;TJ
2890;Bulgaria;Solar Thermal;2020;PrimaryEnergy;Supply;1147.385;TJ
2891;Bulgaria;Solar Thermal;2020;finalConsump;Total;1147.385;TJ
2892;Bulgaria;Solar Thermal;2020;finalConsump;Commerce;665.483;TJ
2893;Bulgaria;Solar Thermal;2020;finalConsump;Residential;481.902;TJ
2894;Bulgaria;Solar Thermal;2020;UsageConsump;Total;1147.385;TJ
2895;Bulgaria;Solar Thermal;2020;UsageConsump;DirectUse;1147.385;TJ
2896;Bulgaria;Solar Thermal;2019;PrimaryEnergy;Productions;1091.868;TJ
2897;Bulgaria;Solar Thermal;2019;PrimaryEnergy;Supply;1091.868;TJ
2898;Bulgaria;Solar Thermal;2019;finalConsump;Total;1091.868;TJ
2899;Bulgaria;Solar Thermal;2019;finalConsump;Commerce;633.283;TJ
2900;Bulgaria;Solar Thermal;2019;finalConsump;Residential;458.585;TJ
2901;Bulgaria;Solar Thermal;2019;UsageConsump;Total;1091.868;TJ
2902;Bulgaria;Solar Thermal;2019;UsageConsump;DirectUse;1091.868;TJ
2903;Bulgaria;Geothermal;2020;PrimaryEnergy;Productions;1495.0;TJ
2904;Bulgaria;Geothermal;2020;PrimaryEnergy;Supply;1495.0;TJ
2905;Bulgaria;Geothermal;2020;finalConsump;Total;1495.0;TJ
2906;Bulgaria;Geothermal;2020;finalConsump;Commerce;1495.0;TJ
2907;Bulgaria;Geothermal;2020;UsageConsump;Total;1495.0;TJ
2908;Bulgaria;Geothermal;2020;UsageConsump;DirectUse;1495.0;TJ
2909;Bulgaria;Geothermal;2019;PrimaryEnergy;Productions;1470.0;TJ
2910;Bulgaria;Geothermal;2019;PrimaryEnergy;Supply;1470.0;TJ
2911;Bulgaria;Geothermal;2019;finalConsump;Total;1470.0;TJ
2912;Bulgaria;Geothermal;2019;finalConsump;Commerce;1470.0;TJ
2913;Bulgaria;Geothermal;2019;UsageConsump;Total;1470.0;TJ
2914;Bulgaria;Geothermal;2019;UsageConsump;DirectUse;1470.0;TJ
2915;Bulgaria;Other RE;2020;PrimaryEnergy;Productions;4672.404;TJ
2916;Bulgaria;Other RE;2020;PrimaryEnergy;Supply;4672.404;TJ
2917;Bulgaria;Other RE;2020;finalConsump;Total;4672.404;TJ
2918;Bulgaria;Other RE;2020;finalConsump;Commerce;4672.404;TJ
2919;Bulgaria;Other RE;2020;UsageConsump;Total;4672.404;TJ
2920;Bulgaria;Other RE;2020;UsageConsump;DirectUse;4672.404;TJ
2921;Bulgaria;Other RE;2019;PrimaryEnergy;Productions;4418.642;TJ
2922;Bulgaria;Other RE;2019;PrimaryEnergy;Supply;4418.642;TJ
2923;Bulgaria;Other RE;2019;finalConsump;Total;4418.642;TJ
2924;Bulgaria;Other RE;2019;finalConsump;Commerce;4418.642;TJ
2925;Bulgaria;Other RE;2019;UsageConsump;Total;4418.642;TJ
2926;Bulgaria;Other RE;2019;UsageConsump;DirectUse;4418.642;TJ
2927;Bulgaria;RenWaste;2020;PrimaryEnergy;Productions;1755.494;TJ
2928;Bulgaria;RenWaste;2020;PrimaryEnergy;Supply;1755.494;TJ
2929;Bulgaria;RenWaste;2020;TransfLosses;Electricity;-8.959;TJ
2930;Bulgaria;RenWaste;2020;TransfLosses;CHP;-8.13;TJ
2931;Bulgaria;RenWaste;2020;finalConsump;Total;1738.405;TJ
2932;Bulgaria;RenWaste;2020;finalConsump;Industry;1738.405;TJ
2933;Bulgaria;RenWaste;2020;UsageConsump;Total;1742.524672;TJ
2934;Bulgaria;RenWaste;2020;UsageConsump;Electricity;3.801359782;TJ
2935;Bulgaria;RenWaste;2020;UsageConsump;Heat;0.318312338;TJ
2936;Bulgaria;RenWaste;2020;UsageConsump;DirectUse;1738.405;TJ
2937;Bulgaria;RenWaste;2020;Gross Electricity&Heat;Electricity;1.505;TJ
2938;Bulgaria;RenWaste;2020;Gross Electricity&Heat;Heat;0.498;TJ
2939;Bulgaria;RenWaste;2019;PrimaryEnergy;Productions;2472.375;TJ
2940;Bulgaria;RenWaste;2019;PrimaryEnergy;Supply;2472.375;TJ
2941;Bulgaria;RenWaste;2019;TransfLosses;Electricity;-160.974;TJ
2942;Bulgaria;RenWaste;2019;TransfLosses;CHP;-417.006;TJ
2943;Bulgaria;RenWaste;2019;finalConsump;Total;1894.395;TJ
2944;Bulgaria;RenWaste;2019;finalConsump;Industry;1894.395;TJ
2945;Bulgaria;RenWaste;2019;UsageConsump;Total;2087.291697;TJ
2946;Bulgaria;RenWaste;2019;UsageConsump;Electricity;108.4311367;TJ
2947;Bulgaria;RenWaste;2019;UsageConsump;Heat;84.46556022;TJ
2948;Bulgaria;RenWaste;2019;UsageConsump;DirectUse;1894.395;TJ
2949;Bulgaria;RenWaste;2019;Gross Electricity&Heat;Electricity;44.303;TJ
2950;Bulgaria;RenWaste;2019;Gross Electricity&Heat;Heat;134.038;TJ
2951;Bulgaria;Solid Biofuels;2020;PrimaryEnergy;Productions;70334.648;TJ
2952;Bulgaria;Solid Biofuels;2020;PrimaryEnergy;Imports;613.02;TJ
2953;Bulgaria;Solid Biofuels;2020;PrimaryEnergy;Exports;-1891.33;TJ
2954;Bulgaria;Solid Biofuels;2020;PrimaryEnergy;Stocks;-245.574;TJ
2955;Bulgaria;Solid Biofuels;2020;PrimaryEnergy;Supply;68810.764;TJ
2956;Bulgaria;Solid Biofuels;2020;PrimaryEnergy;Differences;-97.011;TJ
2957;Bulgaria;Solid Biofuels;2020;TransfLosses;Electricity;-1952.38;TJ
2958;Bulgaria;Solid Biofuels;2020;TransfLosses;CHP;-16519.267;TJ
2959;Bulgaria;Solid Biofuels;2020;TransfLosses;Charcoal;-113.678;TJ
2960;Bulgaria;Solid Biofuels;2020;TransfLosses;Pellets;-4440.0;TJ
2961;Bulgaria;Solid Biofuels;2020;finalConsump;Total;45688.428;TJ
2962;Bulgaria;Solid Biofuels;2020;finalConsump;Industry;9169.594;TJ
2963;Bulgaria;Solid Biofuels;2020;finalConsump;Commerce;3428.388;TJ
2964;Bulgaria;Solid Biofuels;2020;finalConsump;Residential;32966.63;TJ
2965;Bulgaria;Solid Biofuels;2020;finalConsump;Other;123.816;TJ
2966;Bulgaria;Solid Biofuels;2020;UsageConsump;Total;52709.01953;TJ
2967;Bulgaria;Solid Biofuels;2020;UsageConsump;Electricity;3718.530552;TJ
2968;Bulgaria;Solid Biofuels;2020;UsageConsump;Heat;3302.060978;TJ
2969;Bulgaria;Solid Biofuels;2020;UsageConsump;DirectUse;45688.428;TJ
2970;Bulgaria;Solid Biofuels;2020;Gross Electricity&Heat;Electricity;1472.207;TJ
2971;Bulgaria;Solid Biofuels;2020;Gross Electricity&Heat;Heat;5166.078;TJ
2972;Bulgaria;Solid Biofuels;2019;PrimaryEnergy;Productions;67844.851;TJ
2973;Bulgaria;Solid Biofuels;2019;PrimaryEnergy;Imports;531.396;TJ
2974;Bulgaria;Solid Biofuels;2019;PrimaryEnergy;Exports;-2375.679;TJ
2975;Bulgaria;Solid Biofuels;2019;PrimaryEnergy;Stocks;-355.434;TJ
2976;Bulgaria;Solid Biofuels;2019;PrimaryEnergy;Supply;65645.134;TJ
2977;Bulgaria;Solid Biofuels;2019;PrimaryEnergy;Differences;294.59;TJ
2978;Bulgaria;Solid Biofuels;2019;TransfLosses;Electricity;-3760.0;TJ
2979;Bulgaria;Solid Biofuels;2019;TransfLosses;CHP;-16957.097;TJ
2980;Bulgaria;Solid Biofuels;2019;TransfLosses;Charcoal;-104.095;TJ
2981;Bulgaria;Solid Biofuels;2019;TransfLosses;Pellets;-4440.0;TJ
2982;Bulgaria;Solid Biofuels;2019;finalConsump;Total;40678.532;TJ
2983;Bulgaria;Solid Biofuels;2019;finalConsump;Industry;8344.379;TJ
2984;Bulgaria;Solid Biofuels;2019;finalConsump;Commerce;4560.955;TJ
2985;Bulgaria;Solid Biofuels;2019;finalConsump;Residential;27621.029;TJ
2986;Bulgaria;Solid Biofuels;2019;finalConsump;Other;152.169;TJ
2987;Bulgaria;Solid Biofuels;2019;UsageConsump;Total;47951.95137;TJ
2988;Bulgaria;Solid Biofuels;2019;UsageConsump;Electricity;3783.307568;TJ
2989;Bulgaria;Solid Biofuels;2019;UsageConsump;Heat;3490.111806;TJ
2990;Bulgaria;Solid Biofuels;2019;UsageConsump;DirectUse;40678.532;TJ
2991;Bulgaria;Solid Biofuels;2019;Gross Electricity&Heat;Electricity;1545.791;TJ
2992;Bulgaria;Solid Biofuels;2019;Gross Electricity&Heat;Heat;5538.442;TJ
2993;Bulgaria;Liquid Biofuels;2020;PrimaryEnergy;Productions;5564.857;TJ
2994;Bulgaria;Liquid Biofuels;2020;PrimaryEnergy;Imports;3558.776;TJ
2995;Bulgaria;Liquid Biofuels;2020;PrimaryEnergy;Exports;-2004.189;TJ
2996;Bulgaria;Liquid Biofuels;2020;PrimaryEnergy;Stocks;84.286;TJ
2997;Bulgaria;Liquid Biofuels;2020;PrimaryEnergy;Supply;7203.73;TJ
2998;Bulgaria;Liquid Biofuels;2020;PrimaryEnergy;Differences;-0.027;TJ
2999;Bulgaria;Liquid Biofuels;2020;finalConsump;Total;7203.703;TJ
3000;Bulgaria;Liquid Biofuels;2020;finalConsump;Transport;7203.703;TJ
3001;Bulgaria;Liquid Biofuels;2020;UsageConsump;Total;7203.703;TJ
3002;Bulgaria;Liquid Biofuels;2020;UsageConsump;DirectUse;7203.703;TJ
3003;Bulgaria;Liquid Biofuels;2019;PrimaryEnergy;Productions;6903.46;TJ
3004;Bulgaria;Liquid Biofuels;2019;PrimaryEnergy;Imports;2543.885;TJ
3005;Bulgaria;Liquid Biofuels;2019;PrimaryEnergy;Exports;-2075.793;TJ
3006;Bulgaria;Liquid Biofuels;2019;PrimaryEnergy;Stocks;140.933;TJ
3007;Bulgaria;Liquid Biofuels;2019;PrimaryEnergy;Supply;7512.485;TJ
3008;Bulgaria;Liquid Biofuels;2019;finalConsump;Total;7512.484;TJ
3009;Bulgaria;Liquid Biofuels;2019;finalConsump;Transport;7512.484;TJ
3010;Bulgaria;Liquid Biofuels;2019;UsageConsump;Total;7512.484;TJ
3011;Bulgaria;Liquid Biofuels;2019;UsageConsump;DirectUse;7512.484;TJ
3012;Bulgaria;Biogas;2020;PrimaryEnergy;Productions;2231.674;TJ
3013;Bulgaria;Biogas;2020;PrimaryEnergy;Supply;2231.674;TJ
3014;Bulgaria;Biogas;2020;PrimaryEnergy;Differences;-0.001;TJ
3015;Bulgaria;Biogas;2020;TransfLosses;Electricity;-633.596;TJ
3016;Bulgaria;Biogas;2020;TransfLosses;CHP;-1316.5;TJ
3017;Bulgaria;Biogas;2020;finalConsump;Total;281.577;TJ
3018;Bulgaria;Biogas;2020;finalConsump;Commerce;168.577;TJ
3019;Bulgaria;Biogas;2020;finalConsump;Other;113.0;TJ
3020;Bulgaria;Biogas;2020;UsageConsump;Total;971.6766016;TJ
3021;Bulgaria;Biogas;2020;UsageConsump;Electricity;569.8983431;TJ
3022;Bulgaria;Biogas;2020;UsageConsump;Heat;120.2012585;TJ
3023;Bulgaria;Biogas;2020;UsageConsump;DirectUse;281.577;TJ
3024;Bulgaria;Biogas;2020;Gross Electricity&Heat;Electricity;225.629;TJ
3025;Bulgaria;Biogas;2020;Gross Electricity&Heat;Heat;188.055;TJ
3026;Bulgaria;Biogas;2019;PrimaryEnergy;Productions;2133.311;TJ
3027;Bulgaria;Biogas;2019;PrimaryEnergy;Supply;2133.311;TJ
3028;Bulgaria;Biogas;2019;PrimaryEnergy;Differences;-0.001;TJ
3029;Bulgaria;Biogas;2019;TransfLosses;Electricity;-559.835;TJ
3030;Bulgaria;Biogas;2019;TransfLosses;CHP;-1264.473;TJ
3031;Bulgaria;Biogas;2019;finalConsump;Total;309.002;TJ
3032;Bulgaria;Biogas;2019;finalConsump;Industry;150.0;TJ
3033;Bulgaria;Biogas;2019;finalConsump;Commerce;109.002;TJ
3034;Bulgaria;Biogas;2019;finalConsump;Other;50.0;TJ
3035;Bulgaria;Biogas;2019;UsageConsump;Total;1010.08924;TJ
3036;Bulgaria;Biogas;2019;UsageConsump;Electricity;564.6774837;TJ
3037;Bulgaria;Biogas;2019;UsageConsump;Heat;136.4097561;TJ
3038;Bulgaria;Biogas;2019;UsageConsump;DirectUse;309.002;TJ
3039;Bulgaria;Biogas;2019;Gross Electricity&Heat;Electricity;230.717;TJ
3040;Bulgaria;Biogas;2019;Gross Electricity&Heat;Heat;216.468;TJ
3041;Bulgaria;Pellets;2020;PrimaryEnergy;Imports;1781.0;TJ
3042;Bulgaria;Pellets;2020;PrimaryEnergy;Exports;-3222.0;TJ
3043;Bulgaria;Pellets;2020;PrimaryEnergy;Supply;-1441.0;TJ
3044;Bulgaria;Pellets;2020;TransfLosses;Heat;-472.063;TJ
3045;Bulgaria;Pellets;2020;TransfLosses;Pellets;4440.0;TJ
3046;Bulgaria;Pellets;2020;finalConsump;Total;2526.937;TJ
3047;Bulgaria;Pellets;2020;finalConsump;Residential;2526.937;TJ
3048;Bulgaria;Pellets;2020;UsageConsump;Total;2761.866207;TJ
3049;Bulgaria;Pellets;2020;UsageConsump;Heat;234.9292067;TJ
3050;Bulgaria;Pellets;2020;UsageConsump;DirectUse;2526.937;TJ
3051;Bulgaria;Pellets;2020;Gross Electricity&Heat;Heat;367.547;TJ
3052;Bulgaria;Pellets;2019;PrimaryEnergy;Imports;1549.0;TJ
3053;Bulgaria;Pellets;2019;PrimaryEnergy;Exports;-3385.0;TJ
3054;Bulgaria;Pellets;2019;PrimaryEnergy;Supply;-1836.0;TJ
3055;Bulgaria;Pellets;2019;TransfLosses;Heat;-475.182;TJ
3056;Bulgaria;Pellets;2019;TransfLosses;Pellets;4440.0;TJ
3057;Bulgaria;Pellets;2019;finalConsump;Total;2128.818;TJ
3058;Bulgaria;Pellets;2019;finalConsump;Residential;2128.818;TJ
3059;Bulgaria;Pellets;2019;UsageConsump;Total;2370.733772;TJ
3060;Bulgaria;Pellets;2019;UsageConsump;Heat;241.915772;TJ
3061;Bulgaria;Pellets;2019;UsageConsump;DirectUse;2128.818;TJ
3062;Bulgaria;Pellets;2019;Gross Electricity&Heat;Heat;383.895;TJ
3063;Bulgaria;Charcoal;2020;PrimaryEnergy;Imports;148.232;TJ
3064;Bulgaria;Charcoal;2020;PrimaryEnergy;Exports;-60.872;TJ
3065;Bulgaria;Charcoal;2020;PrimaryEnergy;Supply;87.36;TJ
3066;Bulgaria;Charcoal;2020;TransfLosses;Charcoal;64.344;TJ
3067;Bulgaria;Charcoal;2020;finalConsump;Total;151.704;TJ
3068;Bulgaria;Charcoal;2020;finalConsump;Commerce;151.704;TJ
3069;Bulgaria;Charcoal;2020;UsageConsump;Total;151.704;TJ
3070;Bulgaria;Charcoal;2020;UsageConsump;DirectUse;151.704;TJ
3071;Bulgaria;Charcoal;2019;PrimaryEnergy;Imports;186.648;TJ
3072;Bulgaria;Charcoal;2019;PrimaryEnergy;Exports;-94.388;TJ
3073;Bulgaria;Charcoal;2019;PrimaryEnergy;Supply;92.26;TJ
3074;Bulgaria;Charcoal;2019;TransfLosses;Charcoal;58.912;TJ
3075;Bulgaria;Charcoal;2019;finalConsump;Total;151.172;TJ
3076;Bulgaria;Charcoal;2019;finalConsump;Commerce;151.172;TJ
3077;Bulgaria;Charcoal;2019;UsageConsump;Total;151.172;TJ
3078;Bulgaria;Charcoal;2019;UsageConsump;DirectUse;151.172;TJ
3079;Bulgaria;Electricity;2020;PrimaryEnergy;Imports;2447.707154;TJ
3080;Bulgaria;Electricity;2020;PrimaryEnergy;Exports;-4698.216886;TJ
3081;Bulgaria;Electricity;2020;PrimaryEnergy;Supply;-2250.509731;TJ
3082;Bulgaria;Electricity;2020;PrimaryEnergy;Differences;-458.2880529;TJ
3083;Bulgaria;Electricity;2020;TransfLosses;Electricity;21669.5628;TJ
3084;Bulgaria;Electricity;2020;TransfLosses;CHP;5250.2508;TJ
3085;Bulgaria;Electricity;2020;TransfLosses;OwnUse;-3609.79184;TJ
3086;Bulgaria;Electricity;2020;TransfLosses;Distribution;-1713.830701;TJ
3087;Bulgaria;Electricity;2020;finalConsump;Total;18887.39328;TJ
3088;Bulgaria;Electricity;2020;finalConsump;Industry;6244.744429;TJ
3089;Bulgaria;Electricity;2020;finalConsump;Transport;274.2162138;TJ
3090;Bulgaria;Electricity;2020;finalConsump;Commerce;4617.234733;TJ
3091;Bulgaria;Electricity;2020;finalConsump;Residential;7498.943944;TJ
3092;Bulgaria;Electricity;2020;finalConsump;Other;252.2539558;TJ
3093;Bulgaria;Electricity;2019;PrimaryEnergy;Imports;1858.17895;TJ
3094;Bulgaria;Electricity;2019;PrimaryEnergy;Exports;-5403.846259;TJ
3095;Bulgaria;Electricity;2019;PrimaryEnergy;Supply;-3545.667309;TJ
3096;Bulgaria;Electricity;2019;PrimaryEnergy;Differences;293.223301;TJ
3097;Bulgaria;Electricity;2019;TransfLosses;Electricity;21947.5728;TJ
3098;Bulgaria;Electricity;2019;TransfLosses;CHP;5087.5848;TJ
3099;Bulgaria;Electricity;2019;TransfLosses;OwnUse;-3714.370926;TJ
3100;Bulgaria;Electricity;2019;TransfLosses;Distribution;-1688.267649;TJ
3101;Bulgaria;Electricity;2019;finalConsump;Total;18380.07502;TJ
3102;Bulgaria;Electricity;2019;finalConsump;Industry;5998.939494;TJ
3103;Bulgaria;Electricity;2019;finalConsump;Transport;219.3409421;TJ
3104;Bulgaria;Electricity;2019;finalConsump;Commerce;5342.466092;TJ
3105;Bulgaria;Electricity;2019;finalConsump;Residential;6617.485246;TJ
3106;Bulgaria;Electricity;2019;finalConsump;Other;201.8432434;TJ
3107;Bulgaria;Heat;2020;PrimaryEnergy;Differences;-192.9457745;TJ
3108;Bulgaria;Heat;2020;TransfLosses;CHP;5722.178;TJ
3109;Bulgaria;Heat;2020;TransfLosses;Heat;367.547;TJ
3110;Bulgaria;Heat;2020;TransfLosses;OwnUse;-1562.186528;TJ
3111;Bulgaria;Heat;2020;TransfLosses;Distribution;-1062.974492;TJ
3112;Bulgaria;Heat;2020;finalConsump;Total;3657.509755;TJ
3113;Bulgaria;Heat;2020;finalConsump;Industry;732.0939694;TJ
3114;Bulgaria;Heat;2020;finalConsump;Commerce;652.597182;TJ
3115;Bulgaria;Heat;2020;finalConsump;Residential;2186.084506;TJ
3116;Bulgaria;Heat;2020;finalConsump;Other;86.73409758;TJ
3117;Bulgaria;Heat;2019;PrimaryEnergy;Differences;-147.247557;TJ
3118;Bulgaria;Heat;2019;TransfLosses;CHP;6272.843;TJ
3119;Bulgaria;Heat;2019;TransfLosses;Heat;383.895;TJ
3120;Bulgaria;Heat;2019;TransfLosses;OwnUse;-1579.046787;TJ
3121;Bulgaria;Heat;2019;TransfLosses;Distribution;-1272.035876;TJ
3122;Bulgaria;Heat;2019;finalConsump;Total;3952.902895;TJ
3123;Bulgaria;Heat;2019;finalConsump;Industry;748.1491222;TJ
3124;Bulgaria;Heat;2019;finalConsump;Commerce;881.2900508;TJ
3125;Bulgaria;Heat;2019;finalConsump;Residential;2247.706354;TJ
3126;Bulgaria;Heat;2019;finalConsump;Other;75.75736725;TJ
3127;Bulgaria;GrandTotal;2020;PrimaryEnergy;Productions;108003.648;TJ
3128;Bulgaria;GrandTotal;2020;PrimaryEnergy;Imports;8548.735154;TJ
3129;Bulgaria;GrandTotal;2020;PrimaryEnergy;Exports;-11876.60789;TJ
3130;Bulgaria;GrandTotal;2020;PrimaryEnergy;Stocks;-161.288;TJ
3131;Bulgaria;GrandTotal;2020;PrimaryEnergy;Supply;104514.4873;TJ
3132;Bulgaria;GrandTotal;2020;PrimaryEnergy;Differences;-748.2728274;TJ
3133;Bulgaria;GrandTotal;2020;TransfLosses;Electricity;-1727.5582;TJ
3134;Bulgaria;GrandTotal;2020;TransfLosses;CHP;-6871.4682;TJ
3135;Bulgaria;GrandTotal;2020;TransfLosses;Heat;-104.516;TJ
3136;Bulgaria;GrandTotal;2020;TransfLosses;Charcoal;-49.334;TJ
3137;Bulgaria;GrandTotal;2020;TransfLosses;OwnUse;-5171.978367;TJ
3138;Bulgaria;GrandTotal;2020;TransfLosses;Distribution;-2776.805192;TJ
3139;Bulgaria;GrandTotal;2020;finalConsump;Total;87450.44603;TJ
3140;Bulgaria;GrandTotal;2020;finalConsump;Industry;17884.8374;TJ
3141;Bulgaria;GrandTotal;2020;finalConsump;Transport;7477.919214;TJ
3142;Bulgaria;GrandTotal;2020;finalConsump;Commerce;15851.38791;TJ
3143;Bulgaria;GrandTotal;2020;finalConsump;Residential;45660.49745;TJ
3144;Bulgaria;GrandTotal;2020;finalConsump;Other;575.8040534;TJ
3145;Bulgaria;GrandTotal;2020;UsageConsump;Total;87450.44603;TJ
3146;Bulgaria;GrandTotal;2020;UsageConsump;Electricity;18887.39328;TJ
3147;Bulgaria;GrandTotal;2020;UsageConsump;Heat;3657.509755;TJ
3148;Bulgaria;GrandTotal;2020;UsageConsump;DirectUse;64905.543;TJ
3149;Bulgaria;GrandTotal;2020;Gross Electricity&Heat;Electricity;7477.726;TJ
3150;Bulgaria;GrandTotal;2020;Gross Electricity&Heat;Heat;5722.178;TJ
3151;Bulgaria;GrandTotal;2019;PrimaryEnergy;Productions;106814.745;TJ
3152;Bulgaria;GrandTotal;2019;PrimaryEnergy;Imports;6669.10795;TJ
3153;Bulgaria;GrandTotal;2019;PrimaryEnergy;Exports;-13334.70626;TJ
3154;Bulgaria;GrandTotal;2019;PrimaryEnergy;Stocks;-214.501;TJ
3155;Bulgaria;GrandTotal;2019;PrimaryEnergy;Supply;99934.64569;TJ
3156;Bulgaria;GrandTotal;2019;PrimaryEnergy;Differences;440.564744;TJ
3157;Bulgaria;GrandTotal;2019;TransfLosses;Electricity;-3013.4742;TJ
3158;Bulgaria;GrandTotal;2019;TransfLosses;CHP;-7278.1482;TJ
3159;Bulgaria;GrandTotal;2019;TransfLosses;Heat;-91.287;TJ
3160;Bulgaria;GrandTotal;2019;TransfLosses;Charcoal;-45.183;TJ
3161;Bulgaria;GrandTotal;2019;TransfLosses;OwnUse;-5293.417712;TJ
3162;Bulgaria;GrandTotal;2019;TransfLosses;Distribution;-2960.303524;TJ
3163;Bulgaria;GrandTotal;2019;finalConsump;Total;81987.89091;TJ
3164;Bulgaria;GrandTotal;2019;finalConsump;Industry;17135.86262;TJ
3165;Bulgaria;GrandTotal;2019;finalConsump;Transport;7731.824942;TJ
3166;Bulgaria;GrandTotal;2019;finalConsump;Commerce;17566.81014;TJ
3167;Bulgaria;GrandTotal;2019;finalConsump;Residential;39073.6236;TJ
3168;Bulgaria;GrandTotal;2019;finalConsump;Other;479.7696107;TJ
3169;Bulgaria;GrandTotal;2019;UsageConsump;Total;81987.89091;TJ
3170;Bulgaria;GrandTotal;2019;UsageConsump;Electricity;18380.07502;TJ
3171;Bulgaria;GrandTotal;2019;UsageConsump;Heat;3952.902895;TJ
3172;Bulgaria;GrandTotal;2019;UsageConsump;DirectUse;59654.913;TJ
3173;Bulgaria;GrandTotal;2019;Gross Electricity&Heat;Electricity;7509.766;TJ
3174;Bulgaria;GrandTotal;2019;Gross Electricity&Heat;Heat;6272.843;TJ
3175;Burkina Faso;Hydropower;2020;PrimaryEnergy;Productions;404.6148;TJ
3176;Burkina Faso;Hydropower;2020;PrimaryEnergy;Supply;404.6148;TJ
3177;Burkina Faso;Hydropower;2020;TransfLosses;Electricity;-404.6148;TJ
3178;Burkina Faso;Hydropower;2020;UsageConsump;Total;1251.642126;TJ
3179;Burkina Faso;Hydropower;2020;UsageConsump;Electricity;1251.642126;TJ
3180;Burkina Faso;Hydropower;2020;Gross Electricity&Heat;Electricity;112.393;TJ
3181;Burkina Faso;Hydropower;2019;PrimaryEnergy;Productions;379.1412;TJ
3182;Burkina Faso;Hydropower;2019;PrimaryEnergy;Supply;379.1412;TJ
3183;Burkina Faso;Hydropower;2019;TransfLosses;Electricity;-379.1412;TJ
3184;Burkina Faso;Hydropower;2019;UsageConsump;Total;905.7362123;TJ
3185;Burkina Faso;Hydropower;2019;UsageConsump;Electricity;905.7362123;TJ
3186;Burkina Faso;Hydropower;2019;Gross Electricity&Heat;Electricity;105.317;TJ
3187;Burkina Faso;Solar PV;2020;PrimaryEnergy;Productions;363.0672;TJ
3188;Burkina Faso;Solar PV;2020;PrimaryEnergy;Supply;363.0672;TJ
3189;Burkina Faso;Solar PV;2020;TransfLosses;Electricity;-363.0672;TJ
3190;Burkina Faso;Solar PV;2020;UsageConsump;Total;1123.118091;TJ
3191;Burkina Faso;Solar PV;2020;UsageConsump;Electricity;1123.118091;TJ
3192;Burkina Faso;Solar PV;2020;Gross Electricity&Heat;Electricity;100.852;TJ
3193;Burkina Faso;Solar PV;2019;PrimaryEnergy;Productions;369.144;TJ
3194;Burkina Faso;Solar PV;2019;PrimaryEnergy;Supply;369.144;TJ
3195;Burkina Faso;Solar PV;2019;TransfLosses;Electricity;-369.144;TJ
3196;Burkina Faso;Solar PV;2019;UsageConsump;Total;881.8537483;TJ
3197;Burkina Faso;Solar PV;2019;UsageConsump;Electricity;881.8537483;TJ
3198;Burkina Faso;Solar PV;2019;Gross Electricity&Heat;Electricity;102.54;TJ
3199;Burkina Faso;Solid Biofuels;2020;PrimaryEnergy;Productions;164750.5931;TJ
3200;Burkina Faso;Solid Biofuels;2020;PrimaryEnergy;Supply;164750.5931;TJ
3201;Burkina Faso;Solid Biofuels;2020;TransfLosses;Charcoal;-51781.43376;TJ
3202;Burkina Faso;Solid Biofuels;2020;finalConsump;Total;112969.1594;TJ
3203;Burkina Faso;Solid Biofuels;2020;finalConsump;Residential;112969.1594;TJ
3204;Burkina Faso;Solid Biofuels;2020;UsageConsump;Total;112969.1594;TJ
3205;Burkina Faso;Solid Biofuels;2020;UsageConsump;DirectUse;112969.1594;TJ
3206;Burkina Faso;Solid Biofuels;2019;PrimaryEnergy;Productions;162829.1322;TJ
3207;Burkina Faso;Solid Biofuels;2019;PrimaryEnergy;Supply;162829.1322;TJ
3208;Burkina Faso;Solid Biofuels;2019;TransfLosses;Charcoal;-50522.01336;TJ
3209;Burkina Faso;Solid Biofuels;2019;finalConsump;Total;112307.1188;TJ
3210;Burkina Faso;Solid Biofuels;2019;finalConsump;Residential;112307.1188;TJ
3211;Burkina Faso;Solid Biofuels;2019;UsageConsump;Total;112307.1188;TJ
3212;Burkina Faso;Solid Biofuels;2019;UsageConsump;DirectUse;112307.1188;TJ
3213;Burkina Faso;Liquid Biofuels;2020;PrimaryEnergy;Productions;3.24;TJ
3214;Burkina Faso;Liquid Biofuels;2020;PrimaryEnergy;Supply;3.24;TJ
3215;Burkina Faso;Liquid Biofuels;2020;TransfLosses;Electricity;-3.24;TJ
3216;Burkina Faso;Liquid Biofuels;2020;UsageConsump;Total;3.340889892;TJ
3217;Burkina Faso;Liquid Biofuels;2020;UsageConsump;Electricity;3.340889892;TJ
3218;Burkina Faso;Liquid Biofuels;2020;Gross Electricity&Heat;Electricity;0.3;TJ
3219;Burkina Faso;Liquid Biofuels;2019;PrimaryEnergy;Productions;3.24;TJ
3220;Burkina Faso;Liquid Biofuels;2019;PrimaryEnergy;Supply;3.24;TJ
