id;country;subCommodity;year2008;year2009;year2010;year2011;year2012;year2013;year2014;year2015;year2016;year2017;year2018;eip;mat
155;Russia;nan;1132200.0;1312600.0;1144600.0;1134000.0;1425000.0;1427700.0;1433900.0;1580100.0;1493000.0;1373000.0;1400100.0;mines;silver
156;Saudi Arabia;nan;8233.0;7527.0;7670.0;5839.0;5500.0;4158.0;4888.0;4500.0;4710.0;5069.0;5322.0;mines;silver
157;Senegal;nan;nan;nan;nan;nan;670.0;850.0;1150.0;540.0;500.0;700.0;940.0;mines;silver
158;Serbia;nan;2300.0;4424.0;4384.0;7380.0;8388.0;5800.0;8600.0;7500.0;11300.0;12300.0;9000.0;mines;silver
159;Slovakia;nan;198.0;201.0;320.0;330.0;441.0;508.0;437.0;532.0;391.0;410.0;345.0;mines;silver
160;Solomon Islands;nan;0.0;0.0;0.0;592.0;902.0;685.0;280.0;nan;nan;nan;nan;mines;silver
161;South Africa;nan;75199.0;77780.0;79315.0;73180.0;67304.0;68777.0;49200.0;51900.0;55600.0;62536.0;46467.0;mines;silver
162;Spain;nan;0.0;2200.0;20800.0;29900.0;32943.0;27900.0;27300.0;27300.0;17600.0;98600.0;87780.0;mines;silver
163;Sudan;nan;0.0;413.0;631.0;700.0;700.0;700.0;1000.0;1000.0;1000.0;2000.0;2000.0;mines;silver
164;Sweden;nan;293068.0;288590.0;302145.0;301959.0;309337.0;341346.0;382611.0;479686.0;498686.0;467500.0;443624.0;mines;silver
165;Tajikistan;nan;3100.0;3100.0;3100.0;1800.0;1800.0;1800.0;1700.0;2700.0;3200.0;6600.0;9500.0;mines;silver
166;Tanzania;nan;10388.0;8231.0;12040.0;13524.0;11227.0;11014.0;14493.0;15569.0;17984.0;10911.0;12041.0;mines;silver
167;Thailand;nan;5465.0;15300.0;15300.0;16423.0;32047.0;32381.0;29216.0;26438.0;26430.0;0.0;0.0;mines;silver
168;Turkey;nan;294000.0;351600.0;363520.0;246500.0;193890.0;189600.0;183880.0;190550.0;376640.0;151490.0;197320.0;mines;silver
169;USA;nan;1250000.0;1245000.0;1275900.0;1122300.0;1055000.0;1037000.0;1184000.0;1090000.0;1150000.0;1030000.0;934000.0;mines;silver
170;United Kingdom;nan;398.0;514.0;506.0;531.0;230.0;82.0;0.0;0.0;14.0;0.0;0.0;mines;silver
171;Uzbekistan;nan;74600.0;52900.0;59100.0;60000.0;60000.0;23000.0;23000.0;230000.0;230000.0;232300.0;223900.0;mines;silver
172;Zambia;nan;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;0.0;93.0;mines;silver
173;Zimbabwe;nan;500.0;nan;nan;nan;nan;nan;nan;nan;1463.0;1480.0;1542.0;mines;silver
